row_index,sequence_id,label,group_id,fold_id,split_policy,group_size,grouping_method
2220,legacy_bbb_002221,0,combined_similarity_02220,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2221,legacy_bbb_002222,0,combined_similarity_02221,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2222,legacy_bbb_002223,0,combined_similarity_02222,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2223,legacy_bbb_002224,0,combined_similarity_02223,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2224,legacy_bbb_002225,0,combined_similarity_02224,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2225,legacy_bbb_002226,0,combined_similarity_02225,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2226,legacy_bbb_002227,0,combined_similarity_02226,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2227,legacy_bbb_002228,0,combined_similarity_02227,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2228,legacy_bbb_002229,0,combined_similarity_02228,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2229,legacy_bbb_002230,0,combined_similarity_02229,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2230,legacy_bbb_002231,0,combined_similarity_02230,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2231,legacy_bbb_002232,0,combined_similarity_02231,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2232,legacy_bbb_002233,0,combined_similarity_02232,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2233,legacy_bbb_002234,0,combined_similarity_02233,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2234,legacy_bbb_002235,0,combined_similarity_02234,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2235,legacy_bbb_002236,0,combined_similarity_02235,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2236,legacy_bbb_002237,0,combined_similarity_02236,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2237,legacy_bbb_002238,0,combined_similarity_02237,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2238,legacy_bbb_002239,0,combined_similarity_02238,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2239,legacy_bbb_002240,0,combined_similarity_02239,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2240,legacy_bbb_002241,0,combined_similarity_02240,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2241,legacy_bbb_002242,0,combined_similarity_02241,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2242,legacy_bbb_002243,0,combined_similarity_02242,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2243,legacy_bbb_002244,0,combined_similarity_02243,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2244,legacy_bbb_002245,0,combined_similarity_02244,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2245,legacy_bbb_002246,0,combined_similarity_02245,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2246,legacy_bbb_002247,0,combined_similarity_02246,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2247,legacy_bbb_002248,0,combined_similarity_02247,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2248,legacy_bbb_002249,0,combined_similarity_02248,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2249,legacy_bbb_002250,0,combined_similarity_02249,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2250,legacy_bbb_002251,0,combined_similarity_02250,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2251,legacy_bbb_002252,0,combined_similarity_02251,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2252,legacy_bbb_002253,0,combined_similarity_02252,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2253,legacy_bbb_002254,0,combined_similarity_02253,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2254,legacy_bbb_002255,0,combined_similarity_02254,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2255,legacy_bbb_002256,0,combined_similarity_02255,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2256,legacy_bbb_002257,0,combined_similarity_02256,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2257,legacy_bbb_002258,0,combined_similarity_02257,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2258,legacy_bbb_002259,0,combined_similarity_02258,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2259,legacy_bbb_002260,0,combined_similarity_02259,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2260,legacy_bbb_002261,0,combined_similarity_02260,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2261,legacy_bbb_002262,0,combined_similarity_02261,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2262,legacy_bbb_002263,0,combined_similarity_02262,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2263,legacy_bbb_002264,0,combined_similarity_02263,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2264,legacy_bbb_002265,0,combined_similarity_02264,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2265,legacy_bbb_002266,0,combined_similarity_02265,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2266,legacy_bbb_002267,0,combined_similarity_02266,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2267,legacy_bbb_002268,0,combined_similarity_02267,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2268,legacy_bbb_002269,0,combined_similarity_02268,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2269,legacy_bbb_002270,0,combined_similarity_02269,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2270,legacy_bbb_002271,0,combined_similarity_02270,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2271,legacy_bbb_002272,0,combined_similarity_02271,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2272,legacy_bbb_002273,0,combined_similarity_02272,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2273,legacy_bbb_002274,0,combined_similarity_02273,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2274,legacy_bbb_002275,0,combined_similarity_02274,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2275,legacy_bbb_002276,0,combined_similarity_02275,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2276,legacy_bbb_002277,0,combined_similarity_02276,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2277,legacy_bbb_002278,0,combined_similarity_02277,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2278,legacy_bbb_002279,0,combined_similarity_02278,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2279,legacy_bbb_002280,0,combined_similarity_02279,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2280,legacy_bbb_002281,0,combined_similarity_02280,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2281,legacy_bbb_002282,0,combined_similarity_02281,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2282,legacy_bbb_002283,0,combined_similarity_02282,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2283,legacy_bbb_002284,0,combined_similarity_02283,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2284,legacy_bbb_002285,0,combined_similarity_02284,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2285,legacy_bbb_002286,0,combined_similarity_02285,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2286,legacy_bbb_002287,0,combined_similarity_02286,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2287,legacy_bbb_002288,0,combined_similarity_02287,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2288,legacy_bbb_002289,0,combined_similarity_02288,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2289,legacy_bbb_002290,0,combined_similarity_02289,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2290,legacy_bbb_002291,0,combined_similarity_02290,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2291,legacy_bbb_002292,0,combined_similarity_02291,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2292,legacy_bbb_002293,0,combined_similarity_02292,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2293,legacy_bbb_002294,0,combined_similarity_02293,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2294,legacy_bbb_002295,0,combined_similarity_02294,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2295,legacy_bbb_002296,0,combined_similarity_02295,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2296,legacy_bbb_002297,0,combined_similarity_02296,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2297,legacy_bbb_002298,0,combined_similarity_02297,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2298,legacy_bbb_002299,0,combined_similarity_02298,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2299,legacy_bbb_002300,0,combined_similarity_02299,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2300,legacy_bbb_002301,0,combined_similarity_02300,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2301,legacy_bbb_002302,0,combined_similarity_02301,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2302,legacy_bbb_002303,0,combined_similarity_02302,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2303,legacy_bbb_002304,0,combined_similarity_02303,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2304,legacy_bbb_002305,0,combined_similarity_02304,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2305,legacy_bbb_002306,0,combined_similarity_02305,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2306,legacy_bbb_002307,0,combined_similarity_02306,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2307,legacy_bbb_002308,0,combined_similarity_02307,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2308,legacy_bbb_002309,0,combined_similarity_02308,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2309,legacy_bbb_002310,0,combined_similarity_02309,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2310,legacy_bbb_002311,0,combined_similarity_02310,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2311,legacy_bbb_002312,0,combined_similarity_02311,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2312,legacy_bbb_002313,0,combined_similarity_02312,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2313,legacy_bbb_002314,0,combined_similarity_02313,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2314,legacy_bbb_002315,0,combined_similarity_02314,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2315,legacy_bbb_002316,0,combined_similarity_02315,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2316,legacy_bbb_002317,0,combined_similarity_02316,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2317,legacy_bbb_002318,0,combined_similarity_02317,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2318,legacy_bbb_002319,0,combined_similarity_02318,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2319,legacy_bbb_002320,0,combined_similarity_02319,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2320,legacy_bbb_002321,0,combined_similarity_02320,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2321,legacy_bbb_002322,0,combined_similarity_02321,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2322,legacy_bbb_002323,0,combined_similarity_02322,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2323,legacy_bbb_002324,0,combined_similarity_02323,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2324,legacy_bbb_002325,0,combined_similarity_02324,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2325,legacy_bbb_002326,0,combined_similarity_02325,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2326,legacy_bbb_002327,0,combined_similarity_02326,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2327,legacy_bbb_002328,0,combined_similarity_02327,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2328,legacy_bbb_002329,0,combined_similarity_02328,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2329,legacy_bbb_002330,0,combined_similarity_02329,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2330,legacy_bbb_002331,0,combined_similarity_02330,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2331,legacy_bbb_002332,0,combined_similarity_02331,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2332,legacy_bbb_002333,0,combined_similarity_02332,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2333,legacy_bbb_002334,0,combined_similarity_02333,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2334,legacy_bbb_002335,0,combined_similarity_02334,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2335,legacy_bbb_002336,0,combined_similarity_02335,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2336,legacy_bbb_002337,0,combined_similarity_02336,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2337,legacy_bbb_002338,0,combined_similarity_02337,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2338,legacy_bbb_002339,0,combined_similarity_02338,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2339,legacy_bbb_002340,0,combined_similarity_02339,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2340,legacy_bbb_002341,0,combined_similarity_02340,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2341,legacy_bbb_002342,0,combined_similarity_02341,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2342,legacy_bbb_002343,0,combined_similarity_02342,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2343,legacy_bbb_002344,0,combined_similarity_02343,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2344,legacy_bbb_002345,0,combined_similarity_02344,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2345,legacy_bbb_002346,0,combined_similarity_02345,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2346,legacy_bbb_002347,0,combined_similarity_02346,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2347,legacy_bbb_002348,0,combined_similarity_02347,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2348,legacy_bbb_002349,0,combined_similarity_02348,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2349,legacy_bbb_002350,0,combined_similarity_02349,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2350,legacy_bbb_002351,0,combined_similarity_02350,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2351,legacy_bbb_002352,0,combined_similarity_02351,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2352,legacy_bbb_002353,0,combined_similarity_02352,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2353,legacy_bbb_002354,0,combined_similarity_02353,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2354,legacy_bbb_002355,0,combined_similarity_02354,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2355,legacy_bbb_002356,0,combined_similarity_02355,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2356,legacy_bbb_002357,0,combined_similarity_02356,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2357,legacy_bbb_002358,0,combined_similarity_02357,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2358,legacy_bbb_002359,0,combined_similarity_02358,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2359,legacy_bbb_002360,0,combined_similarity_02359,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2360,legacy_bbb_002361,0,combined_similarity_02360,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2361,legacy_bbb_002362,0,combined_similarity_02361,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2362,legacy_bbb_002363,0,combined_similarity_02362,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2363,legacy_bbb_002364,0,combined_similarity_02363,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2364,legacy_bbb_002365,0,combined_similarity_02364,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2365,legacy_bbb_002366,0,combined_similarity_02365,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2366,legacy_bbb_002367,0,combined_similarity_02366,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2367,legacy_bbb_002368,0,combined_similarity_02367,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2368,legacy_bbb_002369,0,combined_similarity_02368,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2369,legacy_bbb_002370,0,combined_similarity_02369,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2370,legacy_bbb_002371,0,combined_similarity_02370,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2371,legacy_bbb_002372,0,combined_similarity_02371,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2372,legacy_bbb_002373,0,combined_similarity_02372,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2373,legacy_bbb_002374,0,combined_similarity_02373,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2374,legacy_bbb_002375,0,combined_similarity_02374,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2375,legacy_bbb_002376,0,combined_similarity_02375,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2376,legacy_bbb_002377,0,combined_similarity_02376,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2377,legacy_bbb_002378,0,combined_similarity_02377,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2378,legacy_bbb_002379,0,combined_similarity_02378,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2379,legacy_bbb_002380,0,combined_similarity_02379,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2380,legacy_bbb_002381,0,combined_similarity_02380,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2381,legacy_bbb_002382,0,combined_similarity_02381,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2382,legacy_bbb_002383,0,combined_similarity_02382,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2383,legacy_bbb_002384,0,combined_similarity_02383,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2384,legacy_bbb_002385,0,combined_similarity_02384,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2385,legacy_bbb_002386,0,combined_similarity_02385,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2386,legacy_bbb_002387,0,combined_similarity_02386,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2387,legacy_bbb_002388,0,combined_similarity_02387,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2388,legacy_bbb_002389,0,combined_similarity_02388,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2389,legacy_bbb_002390,0,combined_similarity_02389,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2390,legacy_bbb_002391,0,combined_similarity_02390,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2391,legacy_bbb_002392,0,combined_similarity_02391,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2392,legacy_bbb_002393,0,combined_similarity_02392,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2393,legacy_bbb_002394,0,combined_similarity_02393,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2394,legacy_bbb_002395,0,combined_similarity_02394,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2395,legacy_bbb_002396,0,combined_similarity_02395,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2396,legacy_bbb_002397,0,combined_similarity_02396,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2397,legacy_bbb_002398,0,combined_similarity_02397,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2398,legacy_bbb_002399,0,combined_similarity_02398,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2399,legacy_bbb_002400,0,combined_similarity_02399,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2400,legacy_bbb_002401,0,combined_similarity_02400,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2401,legacy_bbb_002402,0,combined_similarity_02401,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2402,legacy_bbb_002403,0,combined_similarity_02402,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2403,legacy_bbb_002404,0,combined_similarity_02403,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2404,legacy_bbb_002405,0,combined_similarity_02404,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2405,legacy_bbb_002406,0,combined_similarity_02405,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2406,legacy_bbb_002407,0,combined_similarity_02406,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2407,legacy_bbb_002408,0,combined_similarity_02407,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2408,legacy_bbb_002409,0,combined_similarity_02408,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2409,legacy_bbb_002410,0,combined_similarity_02409,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
2410,legacy_bbb_002411,0,combined_similarity_02410,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
